variable,Temperature,Temperature,Temperature,Relative Humidity,Relative Humidity,Relative Humidity,Mean Sea Level Pressure,Mean Sea Level Pressure,Mean Sea Level Pressure,Precipitation Total,Wind Speed,Wind Speed,Wind Speed,Wind Direction Dominant
unit,°C,°C,°C,%,%,%,hPa,hPa,hPa,mm,km/h,km/h,km/h,°
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,2 m,2 m,2 m,MSL,MSL,MSL,sfc,10 m,10 m,10 m,10 m
resolution,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Summation,Minimum,Maximum,Mean,None
timestamp,Bázel Temperature [2 m elevation corrected],Bázel Temperature [2 m elevation corrected],Bázel Temperature [2 m elevation corrected],Bázel Relative Humidity [2 m],Bázel Relative Humidity [2 m],Bázel Relative Humidity [2 m],Bázel Mean Sea Level Pressure [MSL],Bázel Mean Sea Level Pressure [MSL],Bázel Mean Sea Level Pressure [MSL],Bázel Precipitation Total,Bázel Wind Speed [10 m],Bázel Wind Speed [10 m],Bázel Wind Speed [10 m],Bázel Wind Direction Dominant [10 m]
20150112T0000,2.6905286,12.150529,6.3617783,29.0,78.0,48.708332,1023.5,1030.8,1026.9332,0.0,3.8773184,33.190357,17.362442,253.44574
20150113T0000,3.5405285,12.250529,8.108862,33.0,72.0,47.458332,1014.5,1024.4,1018.27496,0.0,5.4119864,27.0,15.034114,199.13649
20150114T0000,4.2605286,10.660529,7.830528,59.0,88.0,72.041664,1015.0,1021.6,1018.04156,1.7,7.928177,35.74711,22.301756,252.20682
20150115T0000,4.3005285,13.200529,8.567611,48.0,82.0,61.208332,1007.2,1020.4,1011.9583,0.0,7.653705,22.180206,14.8585825,202.63445
20150116T0000,5.3205285,12.610529,8.228445,44.0,96.0,70.291664,1004.4,1008.6,1006.6042,11.4,6.193674,20.63023,12.59869,191.33939
20150117T0000,-0.64947134,5.8505287,3.832195,77.0,92.0,84.583336,1009.1,1020.3,1014.9041,1.7,2.7416782,23.34455,12.269157,263.91455
20150118T0000,-1.1194713,5.6505284,1.3742787,58.0,94.0,78.333336,1013.5,1021.4,1017.2583,0.0,5.8603754,15.072783,10.846196,127.03038
20150119T0000,-0.8594713,5.5505285,2.5496953,69.0,90.0,81.416664,1009.6,1013.8,1011.3999,3.1,0.71999997,15.379206,9.245303,133.54437
20150120T0000,1.1605287,3.8805285,2.2842786,72.0,93.0,86.5,1010.5,1012.2,1011.51654,1.9,1.4399999,17.193533,11.073543,313.36343
20150121T0000,0.40052867,5.9405284,2.2792785,62.0,95.0,83.5,1007.3,1011.8,1009.0376,0.0,0.71999997,27.661497,10.24022,120.33327
20150122T0000,-1.3594713,4.4705286,0.9830286,67.0,95.0,87.375,1008.0,1018.4,1012.575,0.0,2.3051248,10.739832,7.593426,319.8803
20150123T0000,0.020528657,3.8505285,2.0055287,71.0,96.0,87.333336,1018.5,1024.8,1021.5085,0.0,3.6,16.215992,9.368365,357.17786
20150124T0000,-0.76947135,3.3105285,0.9971954,64.0,96.0,85.416664,1020.9,1025.6,1023.47504,1.3000001,0.8049845,33.24498,15.206363,280.1247
20150125T0000,-0.94947135,4.0805287,1.330112,67.0,96.0,84.416664,1026.9,1030.9,1029.3916,0.0,1.9386592,20.87379,13.829144,329.44678
20150126T0000,1.3505287,4.0505285,2.7630289,71.0,92.0,85.333336,1021.1,1029.5,1026.1542,4.7,4.0249224,23.749088,13.0001955,251.0194
20150127T0000,1.9405286,5.1505284,3.300112,64.0,91.0,82.208336,1021.9,1024.3,1023.3584,2.2,10.137692,27.766712,16.56552,290.70587
20150128T0000,1.3405286,6.5705285,3.7938616,60.0,94.0,77.708336,1006.0,1024.1,1017.37915,1.6000001,11.159999,34.09373,19.844166,244.73462
20150129T0000,1.5505286,7.3405285,4.888445,62.0,93.0,75.541664,976.5,1006.2,995.23334,3.9999998,14.440443,40.743664,32.032753,244.70273
20150130T0000,-0.41947132,5.1105285,2.542195,59.0,88.0,78.333336,976.1,982.0,978.6792,1.3000001,25.567604,41.924156,33.005272,258.47708
20150131T0000,0.53052866,5.2305284,2.5530286,65.0,92.0,77.625,980.6,987.3,983.2417,2.1,13.202726,35.031162,21.594048,252.81912
20150201T0000,0.43052867,3.6205285,1.573862,65.0,91.0,81.75,986.1,996.6,991.0249,1.6000001,16.299694,46.608532,32.247425,265.96567
20150202T0000,-0.26947135,3.0505285,1.266362,71.0,95.0,85.041664,995.1,1004.9,1002.325,4.8,8.209263,45.10212,25.450922,276.96295
20150203T0000,-1.3594713,4.4205284,1.0817785,58.0,93.0,77.75,1000.4,1004.6,1002.3459,0.0,2.9024127,19.93048,11.717559,94.785286
20150204T0000,-1.8194714,2.5205286,-0.14780466,59.0,83.0,71.791664,1004.3,1013.1,1008.21674,0.0,3.219938,25.620771,12.752029,52.397026
20150205T0000,-1.9094714,1.6905286,-0.024888018,56.0,72.0,65.75,1010.5,1013.9,1012.17487,0.0,13.392774,35.008957,23.219719,50.684204
20150206T0000,-1.7294713,2.1705287,-0.104471385,57.0,72.0,64.5,1014.0,1020.3,1016.05005,0.0,10.587917,35.97479,22.335413,60.34278
20150207T0000,-3.6894715,2.5905285,-0.97697157,47.0,78.0,62.25,1020.7,1030.4,1026.0416,0.0,0.35999998,29.268686,13.617707,69.6538
20150208T0000,-2.7394714,3.3205285,-0.2065547,61.0,89.0,77.625,1028.5,1034.0,1031.2334,0.0,1.484318,39.523014,13.404948,21.96959
20150209T0000,-1.3294713,5.6305285,1.9305286,52.0,88.0,73.541664,1031.3,1035.7,1033.6041,0.0,3.219938,19.959719,10.254436,276.29153
20150210T0000,-1.8094714,6.4505286,2.2484453,67.0,96.0,83.291664,1028.7,1033.4,1030.9208,0.0,0.35999998,20.316889,9.0630865,94.1489
20150211T0000,-0.50947136,9.160529,3.3405292,65.0,96.0,80.208336,1023.5,1029.1,1026.3124,0.0,7.2,21.470612,13.024009,113.78202
20150212T0000,-0.19947135,11.130529,4.997612,55.0,90.0,73.75,1020.7,1024.3,1022.4958,0.0,4.1046314,9.0,6.878519,105.78614
20150213T0000,3.6205285,11.990529,6.933445,47.0,82.0,59.916668,1014.4,1022.9,1019.3083,0.0,2.5455842,12.594856,7.618937,124.024345
20150214T0000,6.0205283,10.290529,7.9555287,64.0,81.0,71.0,1007.7,1014.4,1010.41235,0.4,4.072935,17.906157,10.255343,182.62086
20150215T0000,3.5805285,10.130529,6.8313622,58.0,93.0,78.791664,1007.4,1014.7,1009.83746,1.6,3.096837,11.165805,6.2762027,75.6186
20150216T0000,2.0705285,8.850529,4.6071954,65.0,93.0,84.166664,1015.5,1021.3,1018.50415,0.0,1.4399999,8.427383,4.8104224,337.91284
20150217T0000,1.3405286,7.5805287,3.5746953,61.0,96.0,85.083336,1021.8,1037.5,1030.0541,0.0,0.0,16.394829,6.915678,322.59467
20150218T0000,-0.32947135,6.5905285,2.580112,69.0,95.0,84.0,1036.1,1039.7,1037.9501,0.0,0.35999998,8.350138,3.7330244,19.075089
20150219T0000,-0.45947134,7.7005286,3.1526117,58.0,94.0,77.041664,1026.8,1037.6,1032.1708,0.0,0.35999998,10.883676,6.183,121.4079
20150220T0000,2.7205286,13.100529,6.1609454,37.0,81.0,59.708332,1008.3,1026.9,1018.72925,0.0,3.6,20.073025,11.002864,171.83963
20150221T0000,3.3305285,5.8305287,4.4792786,55.0,89.0,74.791664,1001.0,1007.8,1003.21674,3.3000002,3.396233,30.962091,17.512308,226.55246
20150222T0000,2.8305285,7.0105286,4.4196954,60.0,93.0,77.5,1004.8,1011.5,1008.7749,0.0,2.5455842,10.308831,5.441279,62.102737
20150223T0000,0.7705287,10.870529,4.9909453,71.0,93.0,80.166664,999.0,1009.6,1003.92487,2.1000001,4.3498964,26.220753,13.519605,234.34937
20150224T0000,3.9005284,7.5305285,5.275111,58.0,84.0,75.625,1003.7,1017.2,1009.3125,0.1,10.853866,20.880001,15.661967,265.34665
20150225T0000,2.0605285,8.200529,4.7830286,48.0,89.0,70.041664,1017.8,1021.3,1019.17914,0.5,2.5455842,15.546833,9.708741,276.0227
20150226T0000,2.2205286,10.130529,5.7463613,47.0,87.0,69.083336,1012.6,1021.4,1018.0334,0.0,1.0182338,13.281023,7.1370716,123.69006
20150227T0000,3.5005286,6.2505283,4.6230283,57.0,90.0,81.416664,1008.5,1022.4,1014.47095,12.2,8.350138,26.42753,17.302,285.69604
20150228T0000,0.68052864,7.2205286,3.4267786,61.0,88.0,76.958336,1017.6,1024.3,1021.4583,0.0,0.5091169,12.413476,5.0956984,187.56839
20150301T0000,2.5305285,11.600529,7.9817786,56.0,79.0,70.791664,1008.4,1016.7,1011.95416,0.5,6.2145634,29.74306,17.192333,233.55121
20150302T0000,3.5105286,11.270529,7.910112,59.0,88.0,74.208336,1006.7,1022.2,1012.77924,2.1000001,20.176065,42.279697,32.969166,270.82263
20150303T0000,0.39052868,10.640529,5.821779,42.0,88.0,67.375,1021.6,1026.0,1023.7,1.5,4.802999,26.6327,15.642917,256.37823
20150304T0000,2.8105285,6.9805284,4.6017785,48.0,88.0,72.333336,1024.3,1031.3,1027.5,0.2,8.209263,20.06334,14.397195,294.28015
20150305T0000,0.87052864,6.8305287,3.2213619,51.0,85.0,70.916664,1032.0,1037.6,1034.9791,0.0,2.2768397,25.942488,14.688052,356.4478
20150306T0000,2.1505284,9.270529,5.1534452,53.0,76.0,65.333336,1035.2,1038.7,1037.0416,0.0,1.4399999,10.086427,5.659624,116.93056
20150307T0000,0.78052866,14.110529,6.685112,43.0,81.0,64.041664,1030.5,1037.3,1033.1748,0.0,8.39657,15.542662,11.052971,113.27134
20150308T0000,4.8205285,14.960529,10.071778,45.0,72.0,59.583332,1023.5,1030.4,1026.4542,0.0,1.08,14.20062,8.476855,110.76646
20150309T0000,7.3905287,14.890529,11.077613,56.0,80.0,65.666664,1023.9,1026.4,1024.9542,0.0,1.8,11.27553,5.144175,326.45392
20150310T0000,6.6105285,14.360529,10.374278,54.0,91.0,75.375,1025.0,1027.9,1026.4708,0.0,0.5091169,14.512064,7.0212684,328.03015
20150311T0000,5.0705285,11.140529,8.848862,59.0,96.0,79.208336,1026.8,1029.5,1028.0667,0.0,2.1897945,12.261158,7.092939,57.439575
20150312T0000,0.16052866,10.750529,5.1155286,40.0,87.0,64.25,1023.8,1030.8,1027.1042,0.0,6.792466,18.733839,11.510638,94.296936
20150313T0000,-0.10947134,11.180529,5.1417785,50.0,89.0,70.791664,1017.5,1023.9,1020.37085,0.0,2.16,19.211996,9.02164,99.61456
20150314T0000,-0.41947132,10.740529,4.5071955,53.0,91.0,75.0,1019.1,1022.1,1020.29584,0.0,1.4399999,14.799459,7.395828,352.875
20150315T0000,0.25052866,11.310529,5.238029,62.0,95.0,78.166664,1018.5,1022.7,1020.73334,0.0,0.71999997,14.264361,5.8584895,22.643097
20150316T0000,2.6705287,15.5505295,8.696778,46.0,77.0,64.083336,1020.2,1022.9,1021.3293,0.0,2.3051248,12.768586,8.258045,88.694756
20150317T0000,3.3805285,17.62053,10.343028,43.0,82.0,64.375,1021.2,1024.2,1022.68335,0.0,3.7585104,15.281989,9.700994,97.44371
20150318T0000,8.470529,17.670528,12.025947,52.0,84.0,66.791664,1022.1,1025.2,1023.74164,0.0,0.5091169,17.015474,6.4891815,344.34857
20150319T0000,7.4005284,14.570529,10.715528,67.0,95.0,82.583336,1022.4,1025.5,1023.79584,0.0,1.609969,11.770403,5.5463004,322.28403
20150320T0000,4.1805286,15.580529,10.007612,54.0,93.0,72.25,1018.8,1025.5,1022.12915,0.0,0.5091169,8.669949,5.3000765,8.772736
20150321T0000,6.4005284,13.150529,9.567613,58.0,87.0,73.916664,1015.0,1020.0,1017.3791,2.0,2.8116899,20.268991,10.102165,313.66214
20150322T0000,3.8205285,12.140529,7.996779,52.0,89.0,70.875,1015.0,1018.4,1016.76654,0.0,6.297428,30.259275,15.896793,69.74575
20150323T0000,4.5705285,13.570529,9.007196,53.0,87.0,70.5,1011.6,1018.7,1015.35834,0.0,1.0182338,7.8954163,4.249456,85.34664
20150324T0000,5.6005287,15.660529,10.792611,51.0,87.0,68.333336,1004.0,1011.7,1008.0125,0.0,0.35999998,9.178235,3.7495534,97.0812
20150325T0000,7.9105287,11.440529,9.459279,71.0,86.0,78.666664,1002.4,1006.3,1004.1418,0.5,2.1897945,21.077686,11.259986,322.823
20150326T0000,5.0605288,11.370529,8.161779,54.0,88.0,69.75,1006.9,1013.4,1010.7,0.1,8.905908,22.101183,14.500175,287.63034
20150327T0000,3.9905286,10.940529,7.525945,50.0,90.0,67.958336,1013.5,1024.9,1020.0542,0.0,12.313893,27.852928,19.97717,273.70557
20150328T0000,3.2405286,14.290529,8.548028,48.0,83.0,67.833336,1017.3,1025.4,1021.79584,1.8000001,1.8,22.461807,9.440549,250.40427
20150329T0000,8.840529,13.650529,10.865528,62.0,83.0,72.875,1007.7,1018.0,1012.9375,0.2,19.523155,41.798775,31.631052,252.40567
20150330T0000,8.240529,10.870529,9.320529,58.0,87.0,72.833336,1007.1,1017.7,1011.9082,1.4,18.11841,42.99702,30.387426,275.08545
20150331T0000,7.2105284,11.920529,10.028029,68.0,77.0,70.833336,1009.2,1017.6,1012.95825,1.6,19.33639,48.72251,38.285583,261.57135
20150401T0000,3.7305286,7.3205285,5.608446,56.0,81.0,67.083336,1018.0,1026.6,1023.48346,0.0,18.0036,39.763298,32.438175,276.68655
20150402T0000,4.9005284,9.290529,6.509279,63.0,87.0,73.416664,1015.7,1025.6,1020.47076,3.3,5.991594,45.47414,28.537115,263.92963
20150403T0000,1.4805287,12.870529,7.210112,45.0,88.0,69.0,1016.2,1025.2,1020.7249,1.4,1.08,12.10157,5.6660056,95.042435
20150404T0000,4.3605285,9.080529,6.341362,84.0,95.0,91.416664,1010.6,1016.8,1013.5291,10.800002,2.5455842,19.469976,11.063344,15.616623
20150405T0000,1.4005287,9.880529,5.620112,38.0,95.0,65.25,1016.5,1025.2,1019.8374,0.3,4.73506,28.137632,15.65759,50.186676
20150406T0000,0.7005287,9.870529,5.0113626,43.0,77.0,60.166668,1025.0,1033.9,1027.7836,0.0,1.9386592,24.387177,10.181033,14.12471
20150407T0000,-0.37947133,12.080529,6.0355287,37.0,81.0,57.791668,1034.0,1038.1,1036.0375,0.0,1.8,18.014393,9.245271,97.696045
20150408T0000,2.9605286,15.370529,9.199696,45.0,72.0,53.833332,1030.5,1036.6,1033.6167,0.0,3.396233,9.007196,6.289841,78.69006
20150409T0000,3.9005284,19.270529,11.988029,39.0,82.0,58.916668,1025.4,1031.4,1028.4333,0.0,3.396233,13.896187,7.21242,124.43413
20150410T0000,9.210529,20.12053,14.563445,30.0,75.0,55.208332,1020.9,1026.7,1024.2,0.0,2.6208394,16.516901,8.160589,331.38956
20150411T0000,9.410529,16.660528,13.473446,44.0,82.0,59.041668,1023.2,1028.7,1025.0748,0.3,0.71999997,21.322214,11.312931,259.71924
20150412T0000,9.480529,18.910528,14.304696,52.0,82.0,68.625,1027.7,1031.3,1029.4374,0.0,1.484318,9.19939,5.499878,271.87177
20150413T0000,8.140529,19.89053,14.6321945,45.0,79.0,63.625,1029.5,1032.7,1030.7292,0.0,0.5091169,13.779114,7.7121673,283.2293
20150414T0000,9.170529,20.55053,14.780528,36.0,83.0,61.125,1025.6,1032.3,1029.5375,0.0,0.8049845,9.178235,3.7854564,138.12213
20150415T0000,8.760529,24.12053,16.565945,29.0,70.0,44.916668,1016.0,1025.8,1020.50006,0.0,1.9386592,11.435313,6.695908,123.95264
20150416T0000,11.000529,21.21053,15.962196,43.0,92.0,63.666668,1013.0,1017.6,1015.3123,0.3,3.0547013,17.31746,8.036136,89.30131
20150417T0000,10.370529,16.72053,13.694697,64.0,96.0,79.083336,1011.1,1016.2,1013.01245,11.7,2.0364676,20.163212,10.231962,290.34134
20150418T0000,5.1305285,13.960529,10.125112,38.0,96.0,67.375,1016.1,1021.1,1019.4792,4.7999997,4.68,24.933735,15.168345,73.5906
20150419T0000,1.9705287,17.440529,9.949279,34.0,73.0,54.041668,1015.7,1021.4,1018.45013,0.0,1.08,20.532627,11.011928,96.03389
20150420T0000,4.8005285,18.56053,11.121779,45.0,79.0,61.916668,1022.0,1026.5,1024.0126,0.0,0.35999998,13.441071,7.2769547,38.269516
20150421T0000,5.8505287,21.56053,13.260531,34.0,75.0,62.5,1025.7,1029.3,1027.4667,0.0,1.2979984,10.636766,4.5596194,62.198547
20150422T0000,7.0705285,20.350529,13.011363,40.0,83.0,63.625,1020.6,1028.6,1024.5,0.0,1.1384199,18.556595,9.902622,349.80576
20150423T0000,4.5705285,17.63053,11.679278,36.0,89.0,61.083332,1015.2,1023.1,1018.39166,0.0,2.6208394,17.555305,9.989804,61.073563
20150424T0000,5.3505287,20.55053,13.877613,37.0,80.0,56.791668,1011.7,1017.7,1014.61255,0.0,0.5091169,15.077082,9.63762,142.36475
20150425T0000,9.920529,19.05053,14.275528,49.0,88.0,72.875,1009.9,1012.1,1011.0708,4.2,2.5455842,18.532133,9.115212,198.72952
20150426T0000,11.230529,18.330528,14.697612,61.0,88.0,75.083336,1003.1,1012.0,1008.375,1.2,0.5091169,13.049689,7.1347547,113.15691
20150427T0000,11.100529,17.37053,14.124696,72.0,96.0,83.416664,999.3,1002.9,1000.8709,2.2,1.5273507,23.871555,9.0389185,328.39252
20150428T0000,7.3105288,13.640529,10.320946,41.0,95.0,69.875,1004.1,1021.3,1014.7917,6.4,2.968636,26.31942,15.895871,310.96375
20150429T0000,4.2105284,17.270529,11.359695,39.0,82.0,60.041668,1014.4,1021.4,1017.49994,0.0,3.6,14.05845,8.382741,82.874985
20150430T0000,8.740529,15.430529,12.501365,49.0,80.0,61.333332,1013.8,1018.4,1016.26263,0.4,5.1919937,16.700275,10.977597,261.0015
20150501T0000,7.5205283,15.440529,11.65553,80.0,96.0,88.958336,1002.8,1013.7,1006.81244,28.500002,2.1897945,27.558228,12.900807,256.4679
20150502T0000,8.940529,17.170528,12.613029,66.0,96.0,84.458336,1007.1,1013.0,1011.30835,5.2999997,0.35999998,19.06301,6.044525,298.96274
20150503T0000,12.0505295,22.280529,17.060944,53.0,96.0,78.791664,1006.5,1010.6,1008.4334,12.5,5.2416787,21.485697,12.270532,216.92206
20150504T0000,14.710529,22.48053,18.378445,52.0,94.0,77.166664,1005.7,1012.0,1009.679,1.2,3.0758414,17.377226,10.963689,132.36536
20150505T0000,14.670529,24.110529,19.24053,42.0,89.0,61.25,1002.9,1013.3,1007.18353,0.0,6.6087217,30.703587,18.18097,244.65778
20150506T0000,10.870529,18.260529,14.77428,44.0,86.0,61.083332,1014.0,1020.5,1016.89166,0.3,4.379589,18.584509,11.708999,262.35767
20150507T0000,9.520529,17.14053,13.348027,51.0,76.0,62.75,1017.7,1023.6,1020.60004,0.0,2.5959969,16.039202,7.162063,283.17892
20150508T0000,10.010529,23.55053,16.753862,41.0,81.0,63.791668,1012.4,1018.2,1015.39996,2.1000001,1.2979984,18.175545,8.639021,149.32272
20150509T0000,12.130529,19.430529,16.018446,56.0,90.0,72.5,1017.9,1026.0,1021.50415,0.0,9.178235,24.590923,15.497437,265.69055
20150510T0000,9.430529,21.860529,16.178446,42.0,83.0,62.5,1024.6,1027.9,1026.4249,0.0,1.2979984,9.339208,5.6190476,143.9017
20150511T0000,11.350529,26.160528,19.654694,39.0,77.0,58.0,1020.8,1025.2,1022.76263,0.0,0.71999997,13.18308,7.0335097,118.028076
20150512T0000,15.390529,28.79053,22.145948,34.0,86.0,58.25,1017.2,1021.3,1019.4167,0.0,1.0182338,20.364674,9.061231,287.73257
20150513T0000,13.880529,25.190529,19.528862,60.0,75.0,67.833336,1010.3,1022.8,1017.09174,0.5,0.71999997,20.06334,7.2384243,299.2664
20150514T0000,12.180529,21.090528,17.987196,53.0,87.0,66.416664,1008.0,1013.3,1011.38336,3.3,11.770403,31.559088,19.283424,276.6529
20150515T0000,7.9905286,11.530529,10.174695,80.0,96.0,89.25,1011.4,1017.1,1013.2415,16.0,4.0249224,21.829777,14.380398,315.3515
20150516T0000,8.350529,20.840528,14.448445,47.0,96.0,73.083336,1017.3,1026.3,1022.3042,0.0,6.696387,21.862406,11.84404,296.83887
20150517T0000,11.790529,19.580528,15.338444,51.0,95.0,74.208336,1020.3,1026.9,1023.9041,0.0,4.73506,13.708391,8.883829,319.44193
20150518T0000,10.480529,22.46053,16.11761,54.0,89.0,70.833336,1007.8,1020.5,1013.62915,0.0,0.71999997,14.081478,6.5438533,276.62897
20150519T0000,10.990529,16.21053,13.657196,50.0,80.0,66.083336,1008.4,1013.3,1010.7251,0.0,5.8603754,25.86494,16.080507,278.9847
20150520T0000,8.450529,11.470529,10.112613,58.0,87.0,67.625,1013.0,1020.1,1016.0832,0.90000004,7.928178,21.479666,15.482395,294.41074
20150521T0000,6.9105287,15.750529,11.08303,46.0,79.0,63.208332,1020.2,1027.2,1022.9417,0.0,3.5455887,26.525429,17.059584,354.0754
20150522T0000,7.1505284,18.750528,12.768864,38.0,83.0,62.666668,1019.9,1027.4,1023.9626,0.0,3.6,17.654688,8.917231,6.021576
20150523T0000,9.030529,17.340528,13.7346945,51.0,84.0,69.833336,1017.1,1021.3,1018.5334,0.0,0.0,16.870138,5.649858,15.731995
20150524T0000,10.590529,19.32053,15.340528,58.0,89.0,72.875,1016.3,1018.3,1017.35834,0.0,0.35999998,16.23596,7.015663,351.5398
20150525T0000,12.320529,17.260529,14.865948,65.0,96.0,79.666664,1013.6,1017.7,1015.73334,11.9,1.8,10.883676,5.834417,301.85114
20150526T0000,8.990529,14.570529,12.073863,64.0,95.0,78.75,1015.0,1023.3,1018.1333,0.4,6.193674,21.746504,15.177444,342.604
20150527T0000,6.5205283,16.940529,12.010112,47.0,88.0,67.083336,1020.3,1024.5,1022.5625,0.0,0.0,12.620554,5.7580333,354.51385
20150528T0000,8.420529,22.330528,15.740529,36.0,77.0,57.666668,1014.7,1020.7,1017.48315,0.0,1.8,18.64369,8.968672,260.81467
20150529T0000,12.600529,21.840528,17.101362,45.0,73.0,61.5,1011.0,1015.8,1012.925,0.0,2.9024127,26.282465,11.547566,265.68784
20150530T0000,11.510529,18.280529,15.521777,56.0,79.0,67.5,1013.6,1018.5,1016.0251,0.0,4.0249224,23.400002,13.931301,274.15347
20150531T0000,10.220529,22.270529,17.347614,48.0,92.0,66.791664,1014.5,1018.7,1016.40826,0.0,0.71999997,11.5199995,5.113823,223.02507
20150601T0000,13.830529,19.79053,17.520948,62.0,94.0,74.583336,1015.9,1017.8,1017.0457,1.5000001,1.1384199,15.827721,9.388136,260.64514
20150602T0000,13.580529,25.46053,19.774696,44.0,95.0,68.75,1016.6,1019.9,1017.85425,0.1,0.35999998,16.923828,9.786149,271.2226
20150603T0000,15.190529,25.250528,21.241781,44.0,79.0,62.375,1019.4,1024.4,1022.1584,0.0,2.0991426,17.873556,9.0217905,289.50244
20150604T0000,14.540529,27.80053,21.253445,55.0,93.0,74.583336,1020.2,1025.5,1023.1499,0.0,1.835647,10.495713,6.210963,336.2864
20150605T0000,18.190529,31.21053,25.305944,43.0,96.0,65.833336,1017.9,1021.1,1019.5916,0.0,0.8049845,11.620809,4.592134,134.44374
20150606T0000,19.690529,29.510529,25.008865,42.0,86.0,61.958332,1019.4,1025.1,1021.85834,0.0,2.968636,20.082708,10.369071,321.61188
20150607T0000,15.440529,25.21053,20.689695,61.0,93.0,75.041664,1022.9,1025.7,1024.4707,1.0,1.5273507,16.1198,7.881758,338.07825
20150608T0000,13.560529,21.100529,16.594698,69.0,93.0,83.416664,1020.3,1023.7,1021.87915,0.1,4.198285,23.598541,14.268903,336.90234
20150609T0000,12.380529,20.56053,15.840111,56.0,95.0,77.125,1018.9,1021.3,1020.06256,0.0,5.991594,20.957443,12.11816,34.17177
20150610T0000,11.670529,24.840528,18.686779,53.0,87.0,70.375,1017.7,1021.0,1019.4167,0.0,2.0991426,9.6932955,5.5923786,58.495735
20150611T0000,16.37053,27.20053,21.954697,48.0,88.0,66.75,1012.3,1019.2,1016.0959,0.0,1.4399999,11.879999,6.824123,96.45882
20150612T0000,15.540529,28.37053,21.194279,45.0,88.0,69.5,1009.3,1012.8,1011.1626,2.5,4.3349743,32.431984,12.148247,123.24706
20150613T0000,16.330528,24.64053,20.648863,54.0,90.0,71.25,1010.4,1012.8,1011.8167,0.3,1.4399999,9.565437,5.0538716,344.8271
20150614T0000,17.360529,23.830528,20.275114,57.0,92.0,75.375,1008.3,1012.2,1009.9582,5.6999993,0.35999998,12.979984,5.3725777,310.21912
20150615T0000,15.520529,19.15053,17.135527,78.0,97.0,89.125,1011.9,1017.4,1014.54584,11.2,0.35999998,9.83268,4.864623,342.80148
20150616T0000,13.210529,20.010529,16.256779,69.0,97.0,84.916664,1017.3,1020.4,1018.24994,3.8000002,2.8116899,18.709612,10.156154,9.535736
20150617T0000,9.280529,21.350529,15.985528,53.0,92.0,69.541664,1020.8,1023.7,1022.19165,0.0,2.8799999,18.057508,9.9016285,346.77643
20150618T0000,12.130529,20.39053,17.000528,62.0,92.0,74.75,1017.3,1022.2,1019.4207,1.6999999,2.3051248,24.967499,15.084756,267.4579
20150619T0000,11.530529,19.62053,15.889694,50.0,93.0,67.291664,1017.5,1020.8,1018.7207,0.2,9.47012,19.06301,13.787556,323.35895
20150620T0000,12.370529,16.110529,14.4863615,63.0,87.0,72.75,1018.4,1022.0,1019.9167,3.4,1.08,24.033876,10.120307,294.47552
20150621T0000,9.840529,20.770529,15.406779,60.0,89.0,75.333336,1016.9,1021.9,1019.22095,1.0000001,2.2768397,18.057508,10.5619755,251.74355
20150622T0000,13.310529,23.670528,18.75178,41.0,84.0,63.5,1007.4,1017.1,1012.846,0.0,0.5091169,23.97989,11.850339,264.16522
20150623T0000,11.440529,18.110529,14.69303,49.0,92.0,67.791664,1009.0,1020.1,1014.97076,0.9,2.7416782,21.188072,16.119862,294.9795
20150624T0000,8.980529,22.38053,16.537613,46.0,89.0,64.0,1019.8,1022.1,1020.8083,0.0,2.8799999,9.3669195,6.504177,41.863632
20150625T0000,13.400529,24.520529,19.67428,41.0,79.0,58.875,1021.0,1023.0,1021.9167,0.0,2.9024127,10.30883,5.759048,357.7224
20150626T0000,15.370529,26.660528,21.668863,35.0,70.0,53.375,1018.5,1022.3,1020.5334,0.0,2.52,8.049845,4.6331153,35.180695
20150627T0000,17.190529,27.490528,21.520945,43.0,74.0,59.75,1015.2,1021.4,1018.0876,0.0,1.484318,26.111792,12.035263,276.09277
20150628T0000,14.500529,26.010529,20.389696,42.0,80.0,61.333332,1019.1,1022.4,1020.89996,0.0,0.5091169,11.440978,5.210701,342.20404
20150629T0000,16.750528,28.57053,23.146782,39.0,75.0,57.041668,1019.3,1021.5,1020.4124,0.0,0.0,8.78872,4.4192376,327.11877
20150630T0000,17.65053,30.170528,24.317612,44.0,89.0,63.458332,1016.7,1020.7,1018.96246,0.0,0.0,8.759178,4.5406146,69.04422
20150701T0000,18.80053,32.85053,26.345528,32.0,80.0,57.25,1016.4,1018.8,1017.77496,0.0,5.8048253,13.202726,9.145495,104.44843
20150702T0000,20.780529,35.060528,28.118858,34.0,78.0,55.791668,1018.4,1021.5,1019.40405,0.0,5.1165614,12.620554,9.1995535,116.829895
20150703T0000,24.29053,35.130527,29.53553,32.0,72.0,51.083332,1019.9,1023.2,1021.6042,0.0,4.802999,14.799459,9.836321,113.64038
